alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1789581981.3278,transparent,10876.019202776,1766819740.6222,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Council Bluffs","North America",NA,"United States",US,,true,"Google LLC",41.2619,-95.8608,false,"Google Cloud (us-central1)",true,Iowa,success,America/Chicago,,1789200630,1789581981.3278,3128,http,35.194.4.51:3128,false,16070.220708847,48490,273050,15.080549853828,35.194.4.51
true,1789581681.4293,elite,9522.9300639536,1786782508.6734,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1789198573,1789581981.1588,10910,socks5,111.119.162.248:10910,true,11267.793893814,29347,31881,47.930685307376,111.119.162.248
true,1789581981.1044,elite,4426.0817574696,1789474665.2396,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789471083,1789581981.1044,42726,socks5,45.74.31.47:42726,true,10338.546276093,691,703,49.569583931133,45.74.31.47
true,1789581981.0799,elite,7389.4294777432,1789536396.4369,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533898,1789581981.0799,15604,socks5,45.74.31.30:15604,true,1584.4383239746,185,241,43.427230046948,45.74.31.30
true,1789581880.3407,elite,4954.481937025,1710551197.4013,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Prasanna Technologies",true,Arizona,success,America/Phoenix,85001,1789161291,1789581981.018,80,http,108.170.12.12:80,false,7581.3632011414,67506,634323,9.6185823042365,108.170.12.12
true,1789581980.9729,transparent,10765.691490274,1762765881.1767,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Chuncheon,Asia,AS,"South Korea",KR,,true,"Oracle Corporation",37.8897,127.736,false,"Oracle Cloud Infrastructure (ap-chuncheon-1)",true,Gangwon-do,success,Asia/Seoul,24329,1789397164,1789581980.9729,8081,http,140.245.66.105:8081,false,10275.851488113,45295,293845,13.355841245503,140.245.66.105
true,1789581801.133,elite,9869.1054136772,1789406745.1766,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789403298,1789581980.9623,41414,socks5,45.74.31.30:41414,true,2716.7186737061,246,1166,17.42209631728,45.74.31.30
true,1789581980.9506,elite,8257.2877696232,1787444901.9505,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789522221,1789581980.9506,6865,socks5,45.74.31.30:6865,true,13290.78578949,1311,8245,13.719129342821,45.74.31.30
true,1789581980.8389,elite,4700.808810429,1783661488.6113,"AS16276 OVH SAS",OVH,Beauharnois,"North America",NA,Canada,CA,,false,"OVH SAS",45.3161,-73.8736,false,,true,Quebec,success,America/Toronto,J6N,1789104351,1789581980.8389,80,http,151.243.236.236:80,false,5758.5945129395,36893,27983,56.86694617424,151.243.236.236
true,1789581524.3382,elite,5816.7196199468,1789447636.1491,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447125,1789581980.734,14621,socks5,45.74.31.41:14621,true,2313.2514953613,1052,854,55.194123819517,45.74.31.41
true,1789581797.4069,elite,8474.8833028924,1789185173.2667,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789183986,1789581980.7067,8056,socks5,45.74.31.30:8056,true,5537.3704433441,1647,2996,35.472754684471,45.74.31.30
true,1789581980.6937,transparent,5765.1905983809,1783673988.758,"AS138134 PT Tunas Link Indonesia",TLINK-AS-ID,"Bandar Lampung",Asia,AS,Indonesia,ID,,false,TLINK,-5.3906,105.2569,false,,true,Lampung,success,Asia/Jakarta,35141,1789117743,1789581980.6937,8080,http,103.133.61.239:8080,false,15315.409421921,12453,38301,24.535997162785,103.133.61.239
true,1789581980.657,elite,6696.7661911128,1789154207.0917,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789151920,1789581980.657,4506,socks5,45.74.31.50:4506,true,3113.9168739319,1960,3608,35.201149425287,45.74.31.50
true,1789580903.4377,elite,4307.2000839671,1789450729.6542,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447122,1789581980.5175,12377,socks5,45.74.31.50:12377,true,8142.5085067749,427,867,32.998454404946,45.74.31.50
true,1789581980.4149,elite,8859.1129951816,1789256179.862,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789252508,1789581980.4149,9601,socks5,45.74.31.30:9601,true,6496.4427947998,901,2246,28.630441690499,45.74.31.30
true,1789581980.3964,elite,4081.9290457018,1781083288.9494,"AS215439 PLAY2GO INTERNATIONAL LIMITED",PLAY2GO-NET,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Play2go International Limited",50.1169,8.6837,false,"Play2go International Limited",true,Hesse,success,Europe/Berlin,60313,1789547658,1789581980.3964,1080,socks5,178.215.236.16:1080,true,4855.5204868317,19804,96916,16.967100753941,178.215.236.16
true,1789563566.4555,elite,2559.3742778878,1776079416.214,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1789385373,1789581980.339,15303,socks5,184.178.172.5:15303,true,978.04427146912,171196,66318,72.078277491011,184.178.172.5
true,1789581805.215,elite,8071.3049771493,1789450701.2017,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447126,1789581980.3036,8388,socks5,45.74.31.25:8388,true,8391.2153244019,1141,796,58.905524006195,45.74.31.25
true,1789573585.1785,elite,2573.5187923295,1776079728.6092,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1789385768,1789581980.2413,15280,socks5,184.178.172.18:15280,true,967.36168861389,171675,66063,72.211846654721,184.178.172.18
true,1789581879.5484,elite,4690.411350441,1789424166.3489,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789421306,1789581980.2115,27601,socks5,45.74.31.47:27601,true,8263.188123703,1250,966,56.407942238267,45.74.31.47
true,1789581980.2027,elite,5024.6799351582,1789534917.0784,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533880,1789581980.2027,14709,socks5,45.74.31.41:14709,true,1846.1782932281,398,226,63.782051282051,45.74.31.41
true,1789581817.4528,transparent,4593.6561619183,1720587060.9328,"AS42610 OJSC National Cable Networks",NCNET-AS,Shchyolkovo,Europe,EU,Russia,RU,,false,"National Cable Networks",55.9239,37.9923,false,,true,"Moscow Oblast",success,Europe/Moscow,141100,1789186802,1789581980.1772,8080,http,85.30.219.207:8080,false,1261.2507343292,75989,674970,10.118927930819,85.30.219.207
true,1789581980.1027,elite,7437.1650496631,1789384465.1343,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789381993,1789581980.1027,10488,socks5,45.74.31.30:10488,true,2022.6354598999,1142,1439,44.246416117784,45.74.31.30
true,1789580991.8402,elite,4278.4362593666,1789546032.7393,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789544043,1789581980.0904,5541,socks5,45.74.31.30:5541,true,479.73847389221,256,174,59.53488372093,45.74.31.30
true,1789581729.6808,elite,5764.0276130877,1789540182.5927,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789537572,1789581980.0477,15102,socks5,45.74.31.22:15102,true,4341.4278030396,285,230,55.339805825243,45.74.31.22
true,1789581812.1112,elite,4109.2620372772,1789557173.0825,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789554830,1789581979.9931,15489,socks5,45.74.31.22:15489,true,3540.3599739075,90,156,36.585365853659,45.74.31.22
true,1789581979.9473,elite,7313.9847405571,1789535151.3971,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533884,1789581979.9473,9347,socks5,45.74.31.22:9347,true,12399.037122726,353,243,59.228187919463,45.74.31.22
true,1789581979.9451,transparent,10706.786367482,1787770590.1561,"AS141995 Contabo Asia Private Limited",CAPL-AS-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Contabo Asia Private Limited",1.35208,103.82,false,"Contabo GmbH",true,"North West",success,Asia/Singapore,858877,1788978663,1789581979.9451,3128,http,217.216.37.99:3128,true,13598.056316376,5443,8811,38.185772414761,217.216.37.99
true,1789581979.9189,elite,8669.5591337732,1788393767.8875,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788995035,1789581979.9189,37918,socks5,45.74.31.30:37918,true,6842.9408073425,1754,6598,21.000957854406,45.74.31.30
true,1789581979.8889,elite,6758.2494075791,1789543834.4498,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541375,1789581979.8889,10061,socks5,45.74.31.22:10061,true,4219.6025848389,237,187,55.896226415094,45.74.31.22
true,1789581297.1211,elite,6922.3732110713,1789185900.4097,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789183984,1789581979.8729,13440,socks5,45.74.31.42:13440,true,12645.764112473,2672,2843,48.44968268359,45.74.31.42
true,1789581972.0601,elite,7062.3987017195,1788996848.0759,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788994349,1789581979.8406,5100,socks5,45.74.31.42:5100,true,13385.631084442,3673,5493,40.072005236744,45.74.31.42
true,1789581837.2878,elite,7310.4762392742,1789380363.5065,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789378456,1789581979.792,8997,socks5,45.74.31.30:8997,true,5258.3160400391,834,1388,37.533753375338,45.74.31.30
true,1789581935.48,elite,5207.6401405937,1789453329.3736,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789453329,1789581979.7689,6605,socks5,45.74.31.25:6605,true,5230.6544780731,728,808,47.395833333333,45.74.31.25
true,1789581979.7497,elite,8283.461904013,1789572753.7142,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789569595,1789581979.7497,4229,socks5,45.74.31.41:4229,true,1981.7423820496,93,38,70.992366412214,45.74.31.41
true,1789581718.5459,elite,8368.1997718233,1789547654.6028,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789544041,1789581979.7424,13322,socks5,45.74.31.42:13322,true,4269.2067623138,165,201,45.081967213115,45.74.31.42
true,1789581979.6041,elite,8618.0414414056,1789155245.2026,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789154845,1789581979.6041,13582,socks5,45.74.31.42:13582,true,6741.0244941711,3135,3199,49.494790022103,45.74.31.42
true,1789581735.5675,elite,5823.9007825271,1789449536.83,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447126,1789581979.5612,15405,socks5,45.74.31.40:15405,true,3370.4881668091,624,942,39.846743295019,45.74.31.40
true,1789581979.5536,elite,5695.2654258442,1789448068.2322,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447127,1789581979.5536,11517,socks5,45.74.31.41:11517,true,1863.6441230774,988,793,55.474452554745,45.74.31.41
true,1789581979.5374,transparent,3630.8039479914,1786222224.9007,"AS36992 ETISALAT MISR",ETISALAT-MISR,Cairo,Africa,AF,Egypt,EG,,false,"EgyNet Network",30.0507,31.2489,false,EgyNet,true,"Cairo Governorate",success,Africa/Cairo,,1789244582,1789581979.5374,1981,http,84.36.141.180:1981,false,3305.9327602386,10125,21449,32.06752391208,84.36.141.180
true,1789581979.5012,elite,3727.2980521194,1779705964.3421,"AS141955 PT Timor Lintas Nusantara",IDNIC-TIMORLINTAS-AS-ID,Sukamaju,Asia,AS,Indonesia,ID,,false,"PT Timor Lintas Nusantara",-2.6098,120.466,false,,true,"South Sulawesi",success,Asia/Makassar,,1789381282,1789581979.5012,1081,socks4,103.166.158.239:1081,true,4037.6200675964,36289,272536,11.750667853963,103.166.158.239
true,1789581122.8027,elite,6007.383124758,1789534790.2916,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533885,1789581979.4673,12783,socks5,45.74.31.50:12783,true,3068.8781738281,373,232,61.652892561983,45.74.31.50
true,1789580933.6629,elite,3368.5464753045,1789567201.9121,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789566651,1789581979.3827,4831,socks5,45.74.31.25:4831,true,1824.6176242828,90,80,52.941176470588,45.74.31.25
true,1789581809.1746,elite,5788.1005290965,1789539372.4518,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789537570,1789581979.3672,11389,socks5,45.74.31.50:11389,true,812.3664855957,377,168,69.174311926605,45.74.31.50
true,1789581770.1239,elite,12616.439642985,1789547787.3003,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789544055,1789581979.2894,10756,socks5,45.74.31.22:10756,true,18119.628429413,243,189,56.25,45.74.31.22
true,1789581979.1376,elite,189.52286030923,1788934380.5597,"AS3301 Telia Company AB",TELIANET-SWEDEN,Stockholm,Europe,EU,Sweden,SE,,false,"Telia Company AB",59.3327,18.0656,false,"Telia Network Services",false,"Stockholm County",success,Europe/Stockholm,"100 04",1789536304,1789581979.1376,1080,socks5,81.236.184.63:1080,true,1271.4626789093,8923,4468,66.634306623852,81.236.184.63
true,1789581190.5173,elite,5730.360032317,1789535601.03,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533886,1789581979.1321,12997,socks5,45.74.31.50:12997,true,2562.7193450928,401,206,66.062602965404,45.74.31.50
true,1789581979.1214,elite,5470.5576331799,1789537493.0883,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533884,1789581979.1214,12652,socks5,45.74.31.41:12652,true,9867.0938014984,325,220,59.633027522936,45.74.31.41
true,1789581975.9914,elite,2719.2738056183,1789581975.9914,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789580389,1789581979.1052,5718,socks5,45.74.31.25:5718,true,4067.2528743744,2,0,100,45.74.31.25
true,1789581953.7803,elite,1210.2566671495,1776078767.5891,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,"Downtown Los Angeles",true,"Performive LLC",34.0483,-118.255,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90189,1789325448,1789581979.1022,4145,socks5,107.181.161.81:4145,true,987.54477500916,70382,72835,49.143607253329,107.181.161.81
true,1789581902.8756,elite,7297.616258103,1789153372.2259,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789151337,1789581979.0313,8486,socks5,45.74.31.30:8486,true,3632.2226524353,1764,3249,35.188509874327,45.74.31.30
true,1789581979.021,elite,11413.004810097,1787585034.1317,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,Santiago,"South America",SA,Chile,CL,,true,"Google LLC",-33.4488,-70.6692,false,"Google Cloud (southamerica-west1)",true,"Santiago Metropolitan",success,America/Santiago,,1789398931,1789581979.021,3128,http,34.176.215.13:3128,false,11110.074996948,6951,10325,40.235008103728,34.176.215.13
true,1789581978.9442,elite,7266.0139347957,1789536135.1571,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533894,1789581978.9442,13842,socks5,45.74.31.42:13842,true,2820.7969665527,325,227,58.876811594203,45.74.31.42
true,1789581846.7498,transparent,5599.5541678535,1784730517.9898,"AS29256 STE PDN Internal AS",INT-PDN-STE-AS,Dārayyā,Asia,AS,Syria,SY,,false,ISP-TARASSUL,33.4584,36.2326,false,,true,Rif-dimashq,success,Asia/Damascus,,1789568597,1789581978.899,8080,http,78.155.65.204:8080,true,3924.8180389404,9660,31106,23.696217436099,78.155.65.204
true,1789581978.8554,elite,6625.062900324,1789159529.8011,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789158338,1789581978.8554,13089,socks5,45.74.31.42:13089,true,1331.5739631653,2230,3297,40.347385561788,45.74.31.42
true,1789581490.8801,elite,4482.2087421417,1789543340.084,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541372,1789581978.7985,15702,socks5,45.74.31.42:15702,true,1548.4366416931,250,211,54.229934924078,45.74.31.42
true,1789581917.7769,elite,4910.6169466344,1789514942.8398,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",22.3193,114.169,false,"Ucloud Information Technology (hk) Limited",false,Kowloon,success,Asia/Hong_Kong,999077,1789514083,1789581978.7585,1081,http,101.36.112.205:1081,true,11562.462329865,1382,33,97.667844522968,101.36.112.205
true,1789581978.6961,elite,5096.7332189372,1789466512.2643,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789464764,1789581978.6961,5247,socks5,45.74.31.25:5247,true,3778.902053833,719,796,47.458745874587,45.74.31.25
true,1789581978.5644,elite,4594.5072868282,1789453051.5338,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789450496,1789581978.5644,14480,socks5,45.74.31.25:14480,true,1316.9188499451,759,900,45.750452079566,45.74.31.25
true,1789581770.691,transparent,10992.585178902,1780204968.452,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Boydton,"North America",NA,"United States",US,,true,"Microsoft Corporation",36.677696,-78.37471,false,"Microsoft Azure Cloud (eastus2)",true,Virginia,success,America/New_York,23917,1789275839,1789581978.4854,3128,http,20.110.224.54:3128,true,4419.8572635651,29229,57796,33.586900316001,20.110.224.54
true,1789581978.4381,elite,1245.0960074822,1776078133.8281,"AS46562 Performive LLC",PERFORMIVE,"Santa Monica","North America",NA,"United States",US,"Wilshire Montana",false,"Total Server Solutions L.L.C.",34.0259,-118.49,false,"Nami Media, Inc",true,California,success,America/Los_Angeles,90403,1789522287,1789581978.4381,4145,socks5,68.71.252.38:4145,true,2257.7388286591,74372,74405,49.988909576077,68.71.252.38
true,1789581867.7169,elite,10053.741199171,1776570869.6202,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,HETZNER-DC,true,Uusimaa,success,Europe/Helsinki,00221,1789274545,1789581978.4123,9050,socks5,46.62.246.93:9050,true,6898.6413478851,27098,111134,19.603275652526,46.62.246.93
true,1789581575.9146,elite,4110.9498467626,1789534914.8787,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533875,1789581978.3899,10585,socks5,45.74.31.22:10585,true,906.63027763367,316,273,53.65025466893,45.74.31.22
true,1789581978.3883,elite,6972.889388922,1789296619.6496,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789294005,1789581978.3883,26305,socks5,45.74.31.47:26305,true,5424.1795539856,1052,2457,29.980051296666,45.74.31.47
true,1789532076.5746,elite,946.70099587228,1776654681.4609,"AS33387 Nocix, LLC",NOCIX,"Kansas City","North America",NA,"United States",US,"Crossroads Arts District",true,"Nocix, LLC",39.0945,-94.5812,false,Gventure,true,Missouri,success,America/Chicago,64116,1789243899,1789581978.2918,18080,socks5,107.150.41.226:18080,true,1133.1334114075,10340,9111,53.159220605624,107.150.41.226
true,1789581978.2648,elite,7013.2917921538,1789151488.2986,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789149048,1789581978.2648,4503,socks5,45.74.31.25:4503,true,4758.4171295166,1459,3139,31.731187472814,45.74.31.25
true,1789581978.2501,elite,11900.946416001,1788692111.5493,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",true,Hesse,success,Europe/Berlin,60313,1789293209,1789581978.2501,1144,socks5,185.204.170.179:1144,true,5876.077413559,4219,7282,36.683766628989,185.204.170.179
true,1789581966.8761,elite,7431.6833237239,1789540048.8965,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789537570,1789581978.2389,11610,socks5,45.74.31.22:11610,true,4286.9954109192,175,244,41.766109785203,45.74.31.22
true,1789581861.6179,elite,5986.8075613116,1789534855.4381,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533889,1789581978.2384,13947,socks5,45.74.31.42:13947,true,4977.8389930725,183,247,42.558139534884,45.74.31.42
